current_stock,sku_id,store_id
1,30100456,T19
1,30100456,T22
1,30100456,T22
1,30100456,T23
1,30100456,T26
1,30100456,T27
1,30100456,T28
1,30100456,O80
1,30100456,T30
1,30100456,T31
1,30100456,T31
1,30100456,T32
1,30100456,T34
1,30100456,T37
1,30100456,U04
1,30100456,U05
1,30100456,U05
1,30100456,U08
1,30100456,U13
0,30100456,U15
1,30100456,U15
1,30100456,U15
1,30100456,U15
1,30100456,U15
1,30100456,U15
1,30100456,U17
1,30100457,FBT
0,30100457,FDT
2,30100457,FDT
1,30100457,FDT
1,30100457,FKT
1,30100457,FMT
1,30100457,L27
4,30100457,L28
4,30100457,L28
2,30100457,L28
1,30100457,L29
1,30100457,L33
2,30100457,L36
1,30100457,L37
1,30100457,L38
1,30100457,L39
1,30100457,L40
0,30100457,L47
1,30100457,L47
1,30100457,L48
1,30100457,L50
1,30100457,L50
1,30100457,L52
1,30100457,L53
1,30100457,L53
1,30100457,L54
1,30100457,L55
1,30100457,L56
1,30100457,L57
1,30100457,L57
2,30100457,L60
1,30100457,L61
1,30100457,L61
1,30100457,L63
1,30100457,L64
1,30100457,L64
0,30100457,L65
1,30100457,L65
1,30100457,L66
1,30100457,L66
1,30100457,L67
1,30100457,L73
1,30100457,L76
1,30100457,L78
1,30100457,L79
1,30100457,L81
1,30100457,L82
1,30100457,L85
1,30100457,L87
1,30100457,L87
2,30100457,L88
1,30100457,L89
1,30100457,L94
1,30100457,L94
1,30100457,L95
1,30100457,L97
1,30100457,L99
0,30100457,N12
1,30100457,N12
1,30100457,N17
1,30100457,N17
1,30100457,N20
1,30100457,N22
1,30100457,N23
2,30100457,NS2
1,30100457,NS2
1,30100457,NS4
3,30100457,O25
1,30100457,O25
1,30100457,O25
1,30100457,O33
1,30100457,O33
1,30100457,O33
1,30100457,O34
1,30100457,O35
1,30100457,O37
1,30100457,O38
1,30100457,O39
1,30100457,O39
1,30100457,O40
1,30100457,O41
1,30100457,O41
1,30100457,O42
1,30100457,O42
1,30100457,O43
1,30100457,O45
1,30100457,O45
1,30100457,O48
2,30100457,O49
1,30100457,O50
1,30100457,O51
1,30100457,O52
1,30100457,O52
1,30100457,O52
1,30100457,O52
1,30100457,O52
1,30100457,O53
2,30100457,O54
1,30100457,O56
1,30100457,O57
1,30100457,O57
1,30100457,O60
1,30100457,O61
2,30100457,O62
1,30100457,O63
1,30100457,O63
1,30100457,O63
1,30100457,O64
1,30100457,O65
1,30100457,O66
1,30100457,O66
0,30100457,O67
0,30100457,O67
1,30100457,O67
1,30100457,O67
1,30100457,O68
1,30100457,O70
1,30100457,O71
1,30100457,O72
1,30100457,O73
1,30100457,O75
1,30100457,O76
2,30100457,O76
2,30100457,O78
2,30100457,O79
1,30100457,O80
1,30100457,O82
1,30100457,O83
1,30100457,O84
1,30100457,O84
1,30100457,O84
1,30100457,O85
1,30100457,O85
1,30100457,O85
1,30100457,O86
2,30100457,O86
1,30100457,O86
1,30100457,O86
1,30100457,O88
1,30100457,O89
1,30100457,O90
1,30100457,O90
1,30100457,O91
1,30100457,O92
1,30100457,O93
1,30100457,O94
1,30100457,O96
1,30100457,O96
1,30100457,O97
1,30100457,O99
1,30100457,T01
1,30100457,T02
1,30100457,T04
1,30100457,T06
1,30100457,T07
1,30100457,T09
1,30100457,T11
0,30100457,T12
1,30100457,T12
0,30100457,T13
1,30100457,T13
1,30100457,T15
1,30100457,T17
1,30100457,T18
1,30100457,T18
1,30100457,T19
1,30100457,T22
1,30100457,T23
1,30100457,T24
1,30100457,T26
1,30100457,T27
1,30100457,T28
1,30100457,T31
1,30100457,T31
1,30100457,T32
1,30100457,T34
1,30100457,T37
1,30100457,U04
1,30100457,U05
1,30100457,U08
0,30100457,U10
1,30100457,U13
0,30100457,U15
1,30100457,U15
1,30100457,U15
1,30100457,U15
1,30100457,U15
1,30100457,U17
1,30100457,N02
1,30100459,FBT
1,30100459,FDT
0,30100459,FMT
1,30100459,FMT
1,30100459,L27
2,30100459,L28
1,30100459,L29
1,30100459,L29
1,30100459,L33
1,30100459,L33
1,30100459,L33
1,30100459,L36
2,30100459,L37
1,30100459,L37
1,30100459,L38
1,30100459,L38
2,30100459,L39
1,30100459,L39
1,30100459,L40
1,30100459,L47
1,30100459,L48
1,30100459,L50
1,30100459,L52
1,30100459,L52
1,30100459,L52
1,30100459,L52
1,30100459,L53
1,30100459,L53
1,30100459,L53
1,30100459,L54
1,30100459,L55
1,30100459,L55
1,30100459,L56
2,30100459,L57
2,30100459,L57
1,30100459,L60
1,30100459,L61
1,30100459,L63
1,30100459,L63
1,30100459,L63
1,30100459,L64
1,30100459,L64
1,30100459,L64
1,30100459,L65
1,30100459,L66
1,30100459,L66
1,30100459,L67
1,30100459,L73
1,30100459,L73
1,30100459,L75
1,30100459,L75
1,30100459,L76
1,30100459,L76
1,30100459,L78
1,30100459,L78
0,30100459,L79
1,30100459,L79
1,30100459,L80
2,30100459,L81
1,30100459,L82
1,30100459,L85
2,30100459,L85
1,30100459,L85
1,30100459,L87
1,30100459,L88
2,30100459,L89
1,30100459,L94
1,30100459,L94
2,30100459,L95
1,30100459,L97
1,30100459,L97
2,30100459,L97
1,30100459,L99
3,30100459,N17
1,30100459,N17
2,30100459,N20
3,30100459,N20
1,30100459,N22
1,30100459,N22
1,30100459,N23
1,30100459,NS2
2,30100459,NS2
1,30100459,NS2
1,30100459,NS4
1,30100459,NS4
1,30100459,NS4
1,30100459,NS4
1,30100459,NS7
4,30100459,O25
2,30100459,O25
1,30100459,O25
1,30100459,O32
1,30100459,O33
1,30100459,O33
1,30100459,O33
1,30100459,O34
2,30100459,O35
1,30100459,O37
1,30100459,O38
1,30100459,O38
3,30100459,O38
1,30100459,O39
1,30100459,O39
2,30100459,O39
1,30100459,O39
1,30100459,O39
1,30100459,O39
2,30100459,O39
2,30100459,O40
1,30100459,O40
2,30100459,O41
2,30100459,O43
1,30100459,O43
2,30100459,O45
1,30100459,O46
1,30100459,O46
1,30100459,O47
1,30100459,O47
1,30100459,O48
1,30100459,O49
1,30100459,O49
1,30100459,O49
1,30100459,O50
1,30100459,O50
1,30100459,O51
1,30100459,O51
2,30100459,O52
2,30100459,O52
3,30100459,O53
2,30100459,O53
4,30100459,O53
1,30100459,O53
1,30100459,O54
1,30100459,O54
1,30100459,O56
1,30100459,O56
1,30100459,O57
1,30100459,O57
1,30100459,O57
1,30100459,O60
1,30100459,O60
1,30100459,O61
1,30100459,O62
3,30100459,O62
2,30100459,O62
1,30100459,O62
1,30100459,O63
1,30100459,O63
1,30100459,O63
1,30100459,O64
1,30100459,O64
5,30100459,O65
1,30100459,O66
1,30100459,O67
1,30100459,O67
1,30100459,O67
2,30100459,O68
7,30100459,O69
2,30100459,O69
1,30100459,O70
1,30100459,O70
1,30100459,O70
1,30100459,O71
1,30100459,O71
1,30100459,O72
1,30100459,O73
2,30100459,O75
1,30100459,O76
1,30100459,O76
1,30100459,O77
1,30100459,O78
1,30100459,O78
2,30100459,O78
1,30100459,O79
1,30100459,O79
1,30100459,O80
1,30100459,O82
1,30100459,O82
1,30100459,O83
1,30100459,O83
1,30100459,O83
1,30100459,O84
3,30100459,O84
1,30100459,O84
1,30100459,O84
1,30100459,O85
1,30100459,O85
1,30100459,O86
1,30100459,O86
1,30100459,O87
1,30100459,O88
1,30100459,O90
2,30100459,O91
1,30100459,O92
1,30100459,O92
1,30100459,O93
1,30100459,O94
1,30100459,O96
1,30100459,O96
1,30100459,O97
2,30100459,O99
1,30100459,O99
1,30100459,T01
1,30100459,T02
1,30100459,T02
1,30100459,T03
1,30100459,T04
1,30100459,T04
1,30100459,T06
1,30100459,T06
1,30100459,T07
1,30100459,T09
1,30100459,T09
1,30100459,T09
1,30100459,T09
1,30100459,T11
1,30100459,T12
2,30100459,T12
2,30100459,T13
1,30100459,T15
2,30100459,T16
1,30100459,T16
1,30100459,T16
2,30100459,T17
1,30100459,T17
1,30100459,T18
1,30100459,T18
1,30100459,T19
1,30100459,T20
2,30100459,T23
2,30100459,T24
1,30100459,T24
1,30100459,T26
1,30100459,T27
1,30100459,T28
1,30100459,T31
1,30100459,T31
1,30100459,T31
1,30100459,T34
1,30100459,T37
1,30100459,U04
1,30100459,U05
1,30100459,U08
0,30100459,U10
0,30100459,U10
2,30100459,U13
2,30100459,U13
0,30100459,U15
1,30100459,U15
2,30100459,U15
1,30100459,U15
1,30100459,U17
1,30100459,N02
169,30100160,FBT
72,30100160,FDT
5,30100160,FDT
54,30100160,FDT
90,30100160,FDT
1,30100160,FDT
54,30100160,FKT
41,30100160,FKT
54,30100160,FKT
163,30100160,FMT
2,30100160,L29
5,30100160,L29
1,30100160,L29
1,30100160,L38
3,30100160,L39
2,30100160,L56
1,30100160,L61
3,30100160,L64
7,30100160,L66
6,30100160,L73
6,30100160,L75
1,30100160,L76
2,30100160,L76
2,30100160,L82
2,30100160,L85
1,30100160,L88
4,30100160,L89
4,30100160,L94
2,30100160,L95
3,30100160,N12
7,30100160,N17
3,30100160,NS4
4,30100160,NS4
1,30100160,NS7
2,30100160,O34
4,30100160,O48
1,30100160,O52
1,30100160,O56
10,30100160,O61
7,30100160,O61
1,30100160,O66
5,30100160,O68
10,30100160,O69
1,30100160,O71
1,30100160,O75
1,30100160,O76
1,30100160,O82
8,30100160,O83
14,30100160,O85
1,30100160,O86
3,30100160,O89
3,30100160,O90
1,30100160,O91
10,30100160,O91
1,30100160,O92
5,30100160,O92
1,30100160,O94
2,30100160,T07
2,30100160,T12
3,30100160,T15
5,30100160,T19
4,30100160,U01
3,30100160,U04
5,30100160,U05
4,30100160,U15
2,TFSFREE00001,FBT
1,TFSFREE00001,FDT
1,TFSFREE00001,N17
4,TFSFREE00001,NS4
15,TFSFREE00001,O85
8,TFSFREE00001,O91
20,30100367,FBT
91,30100367,FDT
51,30100367,FMT
9,30100367,FMT
2,30100367,L29
2,30100367,L38
2,30100367,L48
2,30100367,L82
6,30100367,L82
18,30100367,L88
11,30100367,L95
16,30100367,NS4
1,30100367,O44
1,30100367,O51
2,30100367,O52
5,30100367,O52
13,30100367,O61
13,30100367,O61
1,30100367,O61
12,30100367,O68
1,30100367,O82
2,30100367,O83
20,30100367,O85
2,30100367,O86
2,30100367,O89
14,30100367,O91
1,30100367,O91
1,30100367,O92
1,30100367,T01
3,30100367,T30
1,30100443,L38
1,30100443,O24
1,30100529,FKT
6,30100529,FKT
2,30100529,FKT
1,30100529,FKT
2,30100529,FKT
6,30100525,FBT
0,30100525,FBT
1,30100525,FBT
16,30100525,FBT
11,30100525,FDT
7,30100525,FKT
1,30100525,FMT
6,30100525,FMT
3,30100525,FMT
4,30100525,FMT
1,30100525,L27
1,30100525,L27
2,30100525,L28
1,30100525,L28
1,30100525,L28
1,30100525,L29
1,30100525,L29
2,30100525,L32
1,30100525,L33
1,30100525,L33
8,30100525,L33
1,30100525,L33
1,30100525,L36
2,30100525,L36
2,30100525,L37
1,30100525,L37
1,30100525,L38
1,30100525,L38
1,30100525,L39
1,30100525,L39
1,30100525,L40
1,30100525,L40
4,30100525,L40
1,30100525,L42
1,30100525,L47
1,30100525,L47
1,30100525,L48
7,30100525,L50
1,30100525,L52
0,30100525,L53
1,30100525,L53
2,30100525,L54
2,30100525,L55
1,30100525,L55
1,30100525,L56
1,30100525,L56
4,30100525,L57
2,30100525,L57
2,30100525,L59
1,30100525,L60
1,30100525,L60
1,30100525,L61
1,30100525,L61
1,30100525,L61
3,30100525,L61
3,30100525,L63
1,30100525,L63
1,30100525,L63
1,30100525,L63
3,30100525,L63
2,30100525,L64
7,30100525,L65
6,30100525,L65
1,30100525,L66
2,30100525,L66
1,30100525,L67
1,30100525,L67
1,30100525,L73
2,30100525,L73
1,30100525,L73
1,30100525,L73
1,30100525,L75
2,30100525,L75
1,30100525,L76
1,30100525,L78
4,30100525,L78
2,30100525,L78
2,30100525,L78
1,30100525,L78
2,30100525,L79
1,30100525,L79
3,30100525,L80
1,30100525,L81
1,30100525,L81
1,30100525,L81
1,30100525,L81
1,30100525,L81
2,30100525,L82
1,30100525,L82
5,30100525,L82
1,30100525,L85
1,30100525,L85
3,30100525,L87
10,30100525,L87
1,30100525,L87
1,30100525,L87
2,30100525,L88
1,30100525,L89
1,30100525,L89
1,30100525,L89
1,30100525,L89
1,30100525,L94
1,30100525,L94
1,30100525,L94
1,30100525,L95
1,30100525,L95
3,30100525,L97
1,30100525,L99
1,30100525,L99
1,30100525,N11
2,30100525,N11
1,30100525,N11
2,30100525,N11
2,30100525,N12
2,30100525,N17
3,30100525,N20
2,30100525,N20
2,30100525,N20
1,30100525,N22
1,30100525,N22
1,30100525,N22
3,30100525,N23
1,30100525,NS2
1,30100525,NS2
1,30100525,NS2
2,30100525,NS4
3,30100525,NS7
1,30100525,NS7
1,30100525,NS7
2,30100525,NS7
6,30100525,O25
2,30100525,O25
3,30100525,O32
1,30100525,O32
2,30100525,O33
2,30100525,O33
5,30100525,O33
1,30100525,O34
4,30100525,O35
1,30100525,O35
2,30100525,O37
1,30100525,O37
1,30100525,O38
3,30100525,O38
2,30100525,O39
2,30100525,O40
2,30100525,O41
1,30100525,O41
1,30100525,O42
1,30100525,O42
2,30100525,O43
1,30100525,O43
1,30100525,O43
1,30100525,O44
3,30100525,O44
1,30100525,O44
2,30100525,O45
1,30100525,O46
4,30100525,O46
1,30100525,O47
3,30100525,O47
5,30100525,O48
1,30100525,O49
2,30100525,O49
2,30100525,O50
4,30100525,O50
1,30100525,O51
1,30100525,O51
1,30100525,O51
1,30100525,O51
2,30100525,O52
4,30100525,O52
1,30100525,O52
7,30100525,O53
4,30100525,O54
1,30100525,O54
2,30100525,O54
1,30100525,O54
1,30100525,O56
1,30100525,O56
1,30100525,O56
1,30100525,O56
1,30100525,O57
1,30100525,O60
2,30100525,O61
6,30100525,O61
2,30100525,O62
1,30100525,O62
2,30100525,O62
1,30100525,O62
5,30100525,O63
11,30100525,O64
2,30100525,O65
1,30100525,O66
2,30100525,O67
1,30100525,O67
1,30100525,O67
2,30100525,O68
1,30100525,O68
1,30100525,O69
1,30100525,O69
2,30100525,O70
1,30100525,O70
1,30100525,O70
1,30100525,O71
4,30100525,O72
1,30100525,O72
2,30100525,O72
3,30100525,O72
2,30100525,O73
1,30100525,O73
3,30100525,O75
7,30100525,O75
2,30100525,O76
1,30100525,O76
9,30100525,O76
1,30100525,O76
2,30100525,O76
1,30100525,O77
1,30100525,O77
1,30100525,O78
5,30100525,O78
1,30100525,O79
3,30100525,O79
1,30100525,O80
2,30100525,O80
2,30100525,O80
1,30100525,O80
2,30100525,O80
2,30100525,O80
1,30100525,O83
2,30100525,O83
1,30100525,O83
1,30100525,O83
2,30100525,O84
1,30100525,O85
2,30100525,O85
1,30100525,O85
1,30100525,O86
1,30100525,O86
1,30100525,O86
1,30100525,O87
1,30100525,O88
3,30100525,O88
1,30100525,O88
1,30100525,O89
6,30100525,O89
1,30100525,O90
2,30100525,O91
1,30100525,O91
1,30100525,O92
1,30100525,O92
1,30100525,O93
1,30100525,O93
7,30100525,O94
1,30100525,O96
3,30100525,O97
1,30100525,N01
1,30100525,O99
1,30100525,T01
1,30100525,T02
1,30100525,T02
1,30100525,T02
1,30100525,T02
2,30100525,T03
1,30100525,T03
2,30100525,T04
1,30100525,T04
1,30100525,T06
1,30100525,T06
1,30100525,T06
1,30100525,T07
1,30100525,T09
1,30100525,T09
1,30100525,T09
4,30100525,T11
5,30100525,T12
2,30100525,T13
1,30100525,T13
1,30100525,T15
1,30100525,T15
1,30100525,T15
3,30100525,T16
1,30100525,T16
1,30100525,T17
1,30100525,T17
2,30100525,T18
5,30100525,T19
9,30100525,T19
1,30100525,T20
3,30100525,T20
1,30100525,T20
1,30100525,T22
2,30100525,T22
1,30100525,T22
6,30100525,T23
5,30100525,T23
2,30100525,T24
1,30100525,T24
2,30100525,T25
1,30100525,T26
1,30100525,T27
1,30100525,T28
1,30100525,O80
1,30100525,O80
2,30100525,T31
1,30100525,T31
1,30100525,T31
1,30100525,T32
1,30100525,T32
1,30100525,T32
3,30100525,T32
1,30100525,T34
2,30100525,T37
2,30100525,U04
1,30100525,U04
1,30100525,U05
1,30100525,U08
1,30100525,U08
1,30100525,U09
0,30100525,U10
0,30100525,U10
1,30100525,U13
1,30100525,U13
1,30100525,U13
2,30100525,U13
1,30100525,U15
1,30100525,U15
1,30100525,U17
1,30100525,N02
18,30100528,FBT
8,30100528,FBT
1,30100528,FBT
1,30100528,FBT
6,30100528,FDT
51,30100528,FDT
2,30100528,FKT
10,30100528,FKT
8,30100528,FMT
2,30100528,FMT
5,30100528,L27
4,30100528,L28
1,30100528,L29
2,30100528,L29
2,30100528,L29
1,30100528,L29
2,30100528,L32
12,30100528,L33
4,30100528,L33
3,30100528,L33
1,30100528,L36
1,30100528,L36
11,30100528,L37
1,30100528,L38
3,30100528,L38
5,30100528,L38
1,30100528,L38
1,30100528,L39
1,30100528,L39
3,30100528,L40
3,30100528,L40
1,30100528,L40
1,30100528,L40
1,30100528,L40
2,30100528,L42
1,30100528,L42
2,30100528,L47
1,30100528,L47
1,30100528,L47
1,30100528,L48
3,30100528,L48
2,30100528,L48
1,30100528,L50
1,30100528,L50
5,30100528,L52
2,30100528,L52
1,30100528,L52
0,30100528,L53
4,30100528,L53
1,30100528,L54
1,30100528,L54
4,30100528,L55
1,30100528,L56
1,30100528,L56
5,30100528,L57
11,30100528,L57
1,30100528,L59
1,30100528,L59
2,30100528,L60
2,30100528,L61
1,30100528,L61
2,30100528,L63
3,30100528,L63
1,30100528,L63
2,30100528,L64
4,30100528,L65
4,30100528,L67
1,30100528,L67
1,30100528,L73
2,30100528,L73
1,30100528,L75
2,30100528,L75
1,30100528,L75
1,30100528,L75
1,30100528,L75
1,30100528,L75
1,30100528,L75
5,30100528,L76
1,30100528,L76
4,30100528,L78
2,30100528,L78
0,30100528,L79
5,30100528,L79
4,30100528,L80
2,30100528,L80
2,30100528,L81
4,30100528,L81
1,30100528,L81
1,30100528,L81
2,30100528,L81
1,30100528,L82
1,30100528,L82
1,30100528,L85
1,30100528,L85
1,30100528,L85
9,30100528,L87
4,30100528,L87
1,30100528,L87
4,30100528,L88
3,30100528,L88
2,30100528,L89
3,30100528,L89
1,30100528,L94
2,30100528,L94
1,30100528,L94
3,30100528,L95
1,30100528,L97
1,30100528,L97
3,30100528,L99
1,30100528,N11
1,30100528,N11
1,30100528,N11
4,30100528,N11
1,30100528,N12
2,30100528,N17
3,30100528,N17
4,30100528,N20
4,30100528,N20
1,30100528,N20
2,30100528,N22
1,30100528,N23
4,30100528,N23
1,30100528,NS2
1,30100528,NS2
9,30100528,NS4
1,30100528,NS4
1,30100528,NS4
3,30100528,NS7
12,30100528,O25
15,30100528,O25
2,30100528,O32
1,30100528,O32
9,30100528,O33
6,30100528,O33
1,30100528,O34
1,30100528,O34
2,30100528,O35
10,30100528,O35
2,30100528,O35
3,30100528,O37
1,30100528,O38
6,30100528,O38
1,30100528,O39
1,30100528,O39
8,30100528,O40
2,30100528,O41
1,30100528,O41
3,30100528,O41
1,30100528,O42
4,30100528,O42
1,30100528,O42
5,30100528,O43
1,30100528,O43
2,30100528,O43
1,30100528,O43
1,30100528,O43
2,30100528,O44
1,30100528,O44
2,30100528,O44
2,30100528,O45
3,30100528,O45
4,30100528,O45
1,30100528,O45
1,30100528,O46
2,30100528,O46
2,30100528,O46
3,30100528,O47
1,30100528,O47
2,30100528,O48
5,30100528,O48
6,30100528,O49
7,30100528,O49
4,30100528,O50
2,30100528,O50
2,30100528,O50
7,30100528,O50
3,30100528,O51
1,30100528,O51
9,30100528,O51
1,30100528,O51
4,30100528,O52
1,30100528,O52
3,30100528,O52
1,30100528,O52
1,30100528,O53
3,30100528,O53
1,30100528,O53
7,30100528,O53
5,30100528,O54
3,30100528,O54
2,30100528,O54
4,30100528,O56
1,30100528,O56
4,30100528,O56
1,30100528,O56
3,30100528,O56
1,30100528,O56
1,30100528,O57
1,30100528,O57
2,30100528,O60
1,30100528,O60
1,30100528,O60
6,30100528,O60
7,30100528,O61
1,30100528,O61
1,30100528,O62
1,30100528,O62
1,30100528,O62
1,30100528,O62
1,30100528,O63
1,30100528,O63
1,30100528,O63
3,30100528,O63
7,30100528,O64
3,30100528,O65
4,30100528,O65
1,30100528,O66
1,30100528,O66
5,30100528,O67
5,30100528,O67
1,30100528,O67
5,30100528,O67
1,30100528,O68
6,30100528,O68
4,30100528,O68
4,30100528,O69
24,30100528,O69
4,30100528,O70
1,30100528,O71
1,30100528,O71
2,30100528,O71
6,30100528,O72
1,30100528,O72
2,30100528,O73
1,30100528,O73
2,30100528,O75
4,30100528,O75
1,30100528,O75
7,30100528,O75
6,30100528,O76
2,30100528,O76
1,30100528,O76
1,30100528,O77
3,30100528,O78
2,30100528,O78
1,30100528,O78
4,30100528,O78
1,30100528,O79
1,30100528,O79
1,30100528,O80
4,30100528,O80
1,30100528,O80
1,30100528,O80
1,30100528,O80
3,30100528,O82
1,30100528,O83
1,30100528,O83
1,30100528,O84
8,30100528,O84
10,30100528,O84
2,30100528,O85
1,30100528,O85
2,30100528,O86
6,30100528,O86
1,30100528,O86
1,30100528,O87
1,30100528,O87
4,30100528,O88
1,30100528,O88
3,30100528,O89
3,30100528,O89
1,30100528,O90
1,30100528,O90
2,30100528,O90
10,30100528,O91
1,30100528,O92
2,30100528,O92
4,30100528,O92
1,30100528,O92
1,30100528,O92
2,30100528,O93
1,30100528,O93
12,30100528,O93
4,30100528,O94
1,30100528,O94
1,30100528,O94
2,30100528,O94
2,30100528,O94
5,30100528,O96
1,30100528,O96
1,30100528,O97
2,30100528,O97
1,30100528,N01
2,30100528,O99
2,30100528,T01
1,30100528,T02
1,30100528,T02
1,30100528,T02
1,30100528,T02
2,30100528,T03
3,30100528,T03
2,30100528,T04
3,30100528,T04
2,30100528,T04
2,30100528,T04
1,30100528,T04
1,30100528,T04
2,30100528,T04
3,30100528,T06
2,30100528,T06
2,30100528,T06
2,30100528,T07
1,30100528,T09
1,30100528,T09
4,30100528,T11
1,30100528,T11
1,30100528,T11
1,30100528,T11
1,30100528,T12
1,30100528,T12
1,30100528,T13
1,30100528,T13
1,30100528,T13
1,30100528,T13
1,30100528,T13
1,30100528,T15
2,30100528,T15
1,30100528,T16
5,30100528,T16
2,30100528,T16
3,30100528,T17
2,30100528,T17
1,30100528,T17
1,30100528,T18
22,30100528,T19
3,30100528,T20
2,30100528,T20
5,30100528,T22
14,30100528,T23
6,30100528,T23
5,30100528,T24
1,30100528,T24
8,30100528,T25
3,30100528,T26
1,30100528,T27
1,30100528,T27
1,30100528,T28
1,30100528,T30
5,30100528,T31
9,30100528,T32
8,30100528,T34
1,30100528,T37
2,30100528,T37
1,30100528,T37
8,30100528,T37
3,30100528,T37
3,30100528,T37
3,30100528,U04
1,30100528,U05
1,30100528,U05
1,30100528,U05
1,30100528,U08
0,30100528,U10
0,30100528,U10
0,30100528,U10
4,30100528,U13
6,30100528,U15
6,30100528,U17
1,30100528,N02
1,TFSCOM00312,O35
1,30100543,L28
1,30100543,L47
1,30100543,L61
1,30100543,L64
1,30100543,L80
1,30100543,L82
1,30100543,L89
1,30100543,L97
1,30100543,N17
1,30100543,O25
1,30100543,O33
1,30100543,O42
1,30100543,O44
1,30100543,O49
1,30100543,O57
1,30100543,O65
0,30100543,O73
1,30100543,O73
1,30100543,O75
1,30100543,O87
1,30100543,O93
2,30100543,O94
1,30100543,O97
0,30100543,T01
0,30100543,T01
1,30100543,T01
1,30100543,T07
1,30100543,T15
1,30100543,T16
1,30100543,T16
2,30100543,T17
1,30100543,T18
1,30100543,T19
1,30100543,T20
1,30100543,T24
1,30100543,T26
1,30100543,T27
1,30100543,T32
1,30100543,T37
1,30100543,U17
390,30100555,FBT
22,30100555,FDT
69,30100555,FKT
81,30100555,FKT
419,30100555,FMT
1,30100555,FMT
9,30100555,L39
3,30100555,L53
1,30100555,L65
7,30100555,L66
2,30100555,L73
11,30100555,L89
1,30100555,NS4
9,30100555,O34
6,30100555,O35
1,30100555,O37
4,30100555,O47
7,30100555,O48
12,30100555,O50
1,30100555,O61
16,30100555,O61
1,30100555,O66
1,30100555,O83
2,30100555,O85
1,30100555,O86
4,30100555,O89
13,30100555,O91
1,30100555,O92
6,30100555,T24
2,30100555,U05
10,30100555,U08
12,30100554,FBT
8,30100554,FBT
12,30100554,FBT
46,30100554,FMT
26,30100554,FMT
1,30100554,L27
1,30100554,L27
2,30100554,L28
2,30100554,L28
1,30100554,L28
1,30100554,L28
2,30100554,L29
1,30100554,L29
2,30100554,L29
31,30100554,L33
5,30100554,L33
4,30100554,L33
2,30100554,L36
1,30100554,L37
1,30100554,L37
7,30100554,L37
2,30100554,L37
11,30100554,L38
1,30100554,L38
0,30100554,L39
1,30100554,L42
1,30100554,L42
1,30100554,L42
1,30100554,L42
2,30100554,L48
1,30100554,L48
1,30100554,L48
4,30100554,L48
1,30100554,L48
3,30100554,L48
4,30100554,L48
2,30100554,L50
1,30100554,L50
1,30100554,L52
1,30100554,L52
3,30100554,L52
1,30100554,L53
1,30100554,L53
7,30100554,L55
4,30100554,L55
3,30100554,L55
1,30100554,L56
7,30100554,L56
0,30100554,L57
0,30100554,L57
0,30100554,L57
0,30100554,L57
8,30100554,L57
6,30100554,L59
5,30100554,L60
11,30100554,L61
1,30100554,L63
2,30100554,L63
4,30100554,L63
1,30100554,L63
1,30100554,L64
1,30100554,L64
1,30100554,L65
4,30100554,L65
1,30100554,L65
0,30100554,L66
0,30100554,L66
1,30100554,L66
3,30100554,L66
3,30100554,L67
1,30100554,L67
4,30100554,L67
1,30100554,L67
1,30100554,L73
3,30100554,L73
2,30100554,L73
1,30100554,L73
1,30100554,L73
1,30100554,L73
2,30100554,L75
4,30100554,L75
2,30100554,L75
3,30100554,L75
1,30100554,L76
1,30100554,L76
4,30100554,L76
2,30100554,L78
1,30100554,L78
2,30100554,L78
1,30100554,L78
3,30100554,L79
4,30100554,L79
2,30100554,L80
3,30100554,L80
3,30100554,L81
3,30100554,L81
1,30100554,L81
2,30100554,L82
4,30100554,L85
2,30100554,L85
2,30100554,L85
2,30100554,L85
2,30100554,L85
2,30100554,L85
1,30100554,L87
8,30100554,L88
5,30100554,L88
3,30100554,L89
2,30100554,L94
4,30100554,L95
3,30100554,L95
1,30100554,L97
1,30100554,L97
3,30100554,L99
2,30100554,L99
3,30100554,L99
3,30100554,N17
1,30100554,N17
4,30100554,N17
3,30100554,N17
3,30100554,N20
9,30100554,N20
6,30100554,N20
2,30100554,N22
1,30100554,N23
1,30100554,N23
3,30100554,N23
1,30100554,N23
1,30100554,N23
2,30100554,N23
2,30100554,N23
2,30100554,NS2
1,30100554,NS4
1,30100554,NS4
1,30100554,NS4
1,30100554,NS4
1,30100554,NS4
3,30100554,NS4
2,30100554,NS7
1,30100554,NS7
1,30100554,NS7
29,30100554,O32
2,30100554,O32
16,30100554,O32
5,30100554,O33
4,30100554,O33
2,30100554,O34
1,30100554,O34
1,30100554,O34
3,30100554,O35
2,30100554,O37
4,30100554,O38
4,30100554,O38
12,30100554,O38
1,30100554,O39
1,30100554,O39
4,30100554,O39
1,30100554,O40
2,30100554,O41
14,30100554,O41
1,30100554,O41
2,30100554,O42
3,30100554,O42
1,30100554,O42
2,30100554,O43
2,30100554,O43
1,30100554,O43
5,30100554,O43
2,30100554,O43
3,30100554,O44
1,30100554,O44
2,30100554,O44
11,30100554,O44
7,30100554,O44
1,30100554,O45
1,30100554,O46
2,30100554,O47
4,30100554,O47
2,30100554,O47
1,30100554,O47
3,30100554,O48
3,30100554,O48
4,30100554,O48
2,30100554,O48
1,30100554,O48
8,30100554,O48
4,30100554,O48
4,30100554,O49
5,30100554,O49
5,30100554,O49
8,30100554,O50
